"","out","good"
"11227","0-10-5-227;  X3, X4, X5, X6, X7, X9, X10",FALSE
"11228","0-10-5-228;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11229","0-10-5-229;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11230","0-10-5-230;  X1, X2, X5, X6, X7, X8, X9",FALSE
"11231","0-10-5-231;  X1, X2, X3, X4, X7, X8, X9, X10",FALSE
"11232","0-10-5-232;  X1, X4, X5, X6, X7, X8, X10",FALSE
"11233","0-10-5-233;  X1, X2, X3, X6, X7, X8, X9, X10",FALSE
"11234","0-10-5-234;  X1, X2, X6, X7, X8, X9, X10",FALSE
"11235","0-10-5-235;  X2, X3, X4, X5, X8, X9",FALSE
"11236","0-10-5-236;  X1, X2, X3, X4, X5, X6, X8",FALSE
"11237","0-10-5-237;  X1, X2, X3, X5, X6, X7, X8, X9",FALSE
"11238","0-10-5-238;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11239","0-10-5-239;  X1, X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11240","0-10-5-240;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11241","0-10-5-241;  X1, X2, X3, X4, X5, X6, X8, X10",FALSE
"11242","0-10-5-242;  X1, X3, X5, X6, X8, X9",FALSE
"11243","0-10-5-243;  X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11244","0-10-5-244;  X1, X2, X4, X6, X7, X8, X9, X10",FALSE
"11245","0-10-5-245;  X1, X2, X5, X6, X7, X8, X9, X10",FALSE
"11246","0-10-5-246;  X1, X2, X4, X6, X7, X8, X9, X10",FALSE
"11247","0-10-5-247;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11248","0-10-5-248;  X1, X2, X3, X4, X6, X8, X9, X10",FALSE
"11249","0-10-5-249;  X1, X2, X3, X5, X7, X8, X9, X10",FALSE
"11250","0-10-5-250;  X1, X2, X4, X8, X9",FALSE
"11251","0-10-5-251;  X2, X3, X4, X6, X8, X9",FALSE
"11252","0-10-5-252;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11253","0-10-5-253;  X1, X2, X4, X5, X6, X7, X8, X10",FALSE
"11254","0-10-5-254;  X1, X2, X4, X7, X8, X9",FALSE
"11255","0-10-5-255;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11256","0-10-5-256;  X1, X2, X3, X4, X5, X8, X9, X10",FALSE
"11257","0-10-5-257;  X1, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11258","0-10-5-258;  X1, X3, X4, X5, X6, X7, X8",FALSE
"11259","0-10-5-259;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11260","0-10-5-260;  X3, X5, X7, X8, X9",FALSE
"11261","0-10-5-261;  X1, X2, X3, X5, X6, X7, X8, X10",FALSE
"11262","0-10-5-262;  X1, X2, X3, X5, X6, X7",FALSE
"11263","0-10-5-263;  X2, X3, X4, X5, X6, X7, X9",FALSE
"11264","0-10-5-264;  X1, X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11265","0-10-5-265;  X1, X2, X3, X4, X5, X7, X8, X10",FALSE
"11266","0-10-5-266;  X1, X3, X4, X6, X9, X10",FALSE
"11267","0-10-5-267;  X2, X3, X4, X7, X8, X9",FALSE
"11268","0-10-5-268;  X2, X3, X4, X5, X6, X8, X10",FALSE
"11269","0-10-5-269;  X1, X2, X4, X5, X6, X7, X8, X9",FALSE
"11270","0-10-5-270;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11271","0-10-5-271;  X2, X3, X4, X6, X8, X9, X10",FALSE
"11272","0-10-5-272;  X1, X2, X3, X4, X5, X7, X9",FALSE
"11273","0-10-5-273;  X1, X2, X3, X4, X5, X7, X8",FALSE
"11274","0-10-5-274;  X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11275","0-10-5-275;  X1, X2, X3, X4, X7, X8, X9",FALSE
"11276","0-10-5-276;  X1, X3, X5, X7, X8, X10",FALSE
"11277","0-10-5-277;  X1, X2, X3, X4, X5, X7, X8",FALSE
"11278","0-10-5-278;  X1, X2, X3, X4, X5, X6, X8, X10",FALSE
"11279","0-10-5-279;  X1, X2, X6, X7, X8, X9",FALSE
"11280","0-10-5-280;  X1, X2, X3, X4, X7, X8",FALSE
"11281","0-10-5-281;  X2, X3, X4, X6, X7, X9, X10",FALSE
"11282","0-10-5-282;  X1, X2, X3, X4, X5, X6, X7, X8",FALSE
"11283","0-10-5-283;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11284","0-10-5-284;  X2, X4, X5, X6, X7, X8, X9",FALSE
"11285","0-10-5-285;  X1, X2, X3, X5, X6, X7, X8, X10",FALSE
"11286","0-10-5-286;  X1, X2, X3, X5, X6, X7, X9, X10",FALSE
"11287","0-10-5-287;  X1, X2, X3, X5, X6, X7, X8, X10",FALSE
"11288","0-10-5-288;  X1, X2, X6, X7, X8, X9, X10",FALSE
"11289","0-10-5-289;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11290","0-10-5-290;  X1, X2, X4, X5, X6, X8, X9",FALSE
"11291","0-10-5-291;  X1, X2, X3, X5, X6, X7, X10",FALSE
"11292","0-10-5-292;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11293","0-10-5-293;  X1, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11294","0-10-5-294;  X1, X2, X4, X5, X6, X7, X8, X10",FALSE
"11295","0-10-5-295;  X2, X3, X4, X5, X6, X7, X10",FALSE
"11296","0-10-5-296;  X1, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11297","0-10-5-297;  X1, X2, X4, X6, X7, X9, X10",FALSE
"11298","0-10-5-298;  X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11299","0-10-5-299;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11300","0-10-5-300;  X1, X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11301","0-10-5-301;  X1, X2, X3, X6, X7, X8, X10",FALSE
"11302","0-10-5-302;  X1, X2, X3, X5, X6, X7, X8",FALSE
"11303","0-10-5-303;  X1, X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11304","0-10-5-304;  X1, X2, X3, X4, X5, X8, X10",FALSE
"11305","0-10-5-305;  X1, X2, X3, X5, X6, X8, X9, X10",FALSE
"11306","0-10-5-306;  X1, X3, X5, X6, X7, X8, X9, X10",FALSE
"11307","0-10-5-307;  X1, X2, X3, X5, X6, X8, X9, X10",FALSE
"11308","0-10-5-308;  X1, X4, X5, X6, X7, X8, X9, X10",FALSE
"11309","0-10-5-309;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11310","0-10-5-310;  X1, X2, X3, X4, X5, X6, X8, X10",FALSE
"11311","0-10-5-311;  X1, X2, X3, X4, X6, X8, X10",FALSE
"11312","0-10-5-312;  X1, X2, X3, X4, X5, X9, X10",FALSE
"11313","0-10-5-313;  X1, X2, X3, X4, X8, X9, X10",FALSE
"11314","0-10-5-314;  X1, X2, X3, X6, X8, X9, X10",FALSE
"11315","0-10-5-315;  X1, X3, X4, X6, X7, X8, X9",FALSE
"11316","0-10-5-316;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11317","0-10-5-317;  X1, X2, X3, X4, X5, X7, X9, X10",FALSE
"11318","0-10-5-318;  X2, X3, X4, X5, X6, X8, X10",FALSE
"11319","0-10-5-319;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11320","0-10-5-320;  X1, X2, X3, X4, X8, X10",FALSE
"11321","0-10-5-321;  X2, X4, X5, X6, X7, X10",FALSE
"11322","0-10-5-322;  X3, X4, X5, X7, X9, X10",FALSE
"11323","0-10-5-323;  X3, X5, X6, X7, X8, X10",FALSE
"11324","0-10-5-324;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11325","0-10-5-325;  X1, X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11326","0-10-5-326;  X1, X2, X3, X4, X5, X7, X9, X10",FALSE
"11327","0-10-5-327;  X2, X3, X5, X7, X9, X10",FALSE
"11328","0-10-5-328;  X1, X3, X4, X5, X8, X9, X10",FALSE
"11329","0-10-5-329;  X1, X3, X4, X5, X6, X7, X8, X10",FALSE
"11330","0-10-5-330;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11331","0-10-5-331;  X1, X3, X4, X7, X9",FALSE
"11332","0-10-5-332;  X2, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11333","0-10-5-333;  X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11334","0-10-5-334;  X1, X2, X3, X4, X5, X6, X9, X10",FALSE
"11335","0-10-5-335;  X3, X4, X6, X8, X9, X10",FALSE
"11336","0-10-5-336;  X1, X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11337","0-10-5-337;  X1, X2, X3, X4, X5, X7, X8, X10",FALSE
"11338","0-10-5-338;  X1, X3, X4, X5, X6, X7, X9, X10",FALSE
"11339","0-10-5-339;  X1, X3, X4, X5, X6, X8, X9, X10",FALSE
"11340","0-10-5-340;  X1, X2, X4, X5, X6, X7, X8, X9",FALSE
"11341","0-10-5-341;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11342","0-10-5-342;  X1, X2, X3, X4, X5, X6, X7, X9",FALSE
"11343","0-10-5-343;  X2, X3, X4, X5, X7, X8, X10",FALSE
"11344","0-10-5-344;  X2, X3, X4, X5, X6, X7, X8, X9",FALSE
"11345","0-10-5-345;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11346","0-10-5-346;  X1, X3, X4, X5, X6, X7, X10",FALSE
"11347","0-10-5-347;  X1, X4, X5, X6, X7, X9",FALSE
"11348","0-10-5-348;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11349","0-10-5-349;  X1, X4, X6, X7, X8, X9, X10",FALSE
"11350","0-10-5-350;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11351","0-10-5-351;  X1, X3, X5, X6, X7, X8, X9, X10",FALSE
"11352","0-10-5-352;  X1, X2, X5, X6, X7, X8, X10",FALSE
"11353","0-10-5-353;  X1, X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11354","0-10-5-354;  X1, X2, X3, X4, X5, X6, X7, X8, X9",FALSE
"11355","0-10-5-355;  X1, X2, X4, X5, X6, X7, X8, X9",FALSE
"11356","0-10-5-356;  X1, X3, X5, X6, X7, X8, X9, X10",FALSE
"11357","0-10-5-357;  X1, X3, X4, X5, X7, X8, X9, X10",FALSE
"11358","0-10-5-358;  X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11359","0-10-5-359;  X1, X2, X5, X6, X7, X8, X10",FALSE
"11360","0-10-5-360;  X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11361","0-10-5-361;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11362","0-10-5-362;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11363","0-10-5-363;  X1, X2, X3, X4, X5, X6, X7, X9",FALSE
"11364","0-10-5-364;  X2, X3, X4, X5, X7, X8, X9",FALSE
"11365","0-10-5-365;  X2, X5, X7, X8, X9, X10",FALSE
"11366","0-10-5-366;  X1, X2, X3, X4, X5, X6, X8, X10",FALSE
"11367","0-10-5-367;  X1, X2, X3, X4, X5, X8, X9, X10",FALSE
"11368","0-10-5-368;  X1, X2, X3, X4, X5, X6, X7, X8",FALSE
"11369","0-10-5-369;  X3, X4, X5, X6, X7, X8, X10",FALSE
"11370","0-10-5-370;  X3, X5, X6, X7, X8, X9",FALSE
"11371","0-10-5-371;  X1, X2, X4, X5, X8, X9, X10",FALSE
"11372","0-10-5-372;  X3, X4, X8, X9, X10",FALSE
"11373","0-10-5-373;  X1, X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11374","0-10-5-374;  X2, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11375","0-10-5-375;  X1, X5, X6, X7, X8, X9, X10",FALSE
"11376","0-10-5-376;  X1, X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11377","0-10-5-377;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11378","0-10-5-378;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11379","0-10-5-379;  X3, X4, X5, X7, X8, X9, X10",FALSE
"11380","0-10-5-380;  X1, X2, X3, X4, X5, X7, X9, X10",FALSE
"11381","0-10-5-381;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11382","0-10-5-382;  X1, X3, X4, X5, X8, X9",FALSE
"11383","0-10-5-383;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11384","0-10-5-384;  X1, X2, X3, X4, X6, X7, X8, X10",FALSE
"11385","0-10-5-385;  X3, X4, X5, X6, X7, X9, X10",FALSE
"11386","0-10-5-386;  X3, X4, X5, X6, X8, X9, X10",FALSE
"11387","0-10-5-387;  X1, X3, X5, X6, X9, X10",FALSE
"11388","0-10-5-388;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11389","0-10-5-389;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11390","0-10-5-390;  X1, X4, X5, X6, X8, X9, X10",FALSE
"11391","0-10-5-391;  X1, X2, X6, X7, X8, X9, X10",FALSE
"11392","0-10-5-392;  X1, X4, X5, X6, X7, X8, X9, X10",FALSE
"11393","0-10-5-393;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11394","0-10-5-394;  X1, X2, X3, X5, X6, X8",FALSE
"11395","0-10-5-395;  X1, X2, X4, X5, X7, X10",FALSE
"11396","0-10-5-396;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11397","0-10-5-397;  X1, X2, X3, X4, X8, X10",FALSE
"11398","0-10-5-398;  X1, X2, X3, X4, X5, X6, X7, X8, X10",FALSE
"11399","0-10-5-399;  X3, X4, X6, X7, X8",FALSE
"11400","0-10-5-400;  X1, X2, X3, X4, X5, X6, X7, X8, X9",FALSE
"11401","0-10-5-401;  X1, X4, X5, X6, X7, X8, X10",FALSE
"11402","0-10-5-402;  X1, X2, X3, X5, X8, X9, X10",FALSE
"11403","0-10-5-403;  X1, X3, X4, X7, X8, X9, X10",FALSE
"11404","0-10-5-404;  X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11405","0-10-5-405;  X3, X4, X5, X6, X7, X8, X9",FALSE
"11406","0-10-5-406;  X1, X2, X3, X5, X7, X9",FALSE
"11407","0-10-5-407;  X1, X2, X3, X4, X6, X8, X9, X10",FALSE
"11408","0-10-5-408;  X1, X2, X3, X5, X7, X8, X10",FALSE
"11409","0-10-5-409;  X1, X2, X3, X5, X7, X8, X9, X10",FALSE
"11410","0-10-5-410;  X1, X3, X4, X7, X8, X9, X10",FALSE
"11411","0-10-5-411;  X2, X3, X4, X5, X6, X7, X8, X9",FALSE
"11412","0-10-5-412;  X1, X3, X4, X6, X8, X9",FALSE
"11413","0-10-5-413;  X2, X3, X5, X6, X7, X9, X10",FALSE
"11414","0-10-5-414;  X1, X2, X3, X4, X5, X6, X7",FALSE
"11415","0-10-5-415;  X2, X3, X4, X6, X9, X10",FALSE
"11416","0-10-5-416;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11417","0-10-5-417;  X1, X2, X3, X5, X7, X9, X10",FALSE
"11418","0-10-5-418;  X1, X2, X4, X5, X6, X7, X8, X10",FALSE
"11419","0-10-5-419;  X1, X2, X3, X4, X6, X7, X8, X10",FALSE
"11420","0-10-5-420;  X1, X2, X3, X5, X6, X7, X8, X9",FALSE
"11421","0-10-5-421;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11422","0-10-5-422;  X2, X3, X5, X6, X8, X9",FALSE
"11423","0-10-5-423;  X1, X2, X3, X4, X5, X6, X7, X8",FALSE
"11424","0-10-5-424;  X2, X4, X5, X7, X8, X9, X10",FALSE
"11425","0-10-5-425;  X1, X4, X5, X6, X7, X8, X9",FALSE
"11426","0-10-5-426;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11427","0-10-5-427;  X1, X2, X3, X4, X6, X7, X8, X10",FALSE
"11428","0-10-5-428;  X1, X2, X3, X4, X6, X8, X10",FALSE
"11429","0-10-5-429;  X1, X2, X4, X5, X7, X10",FALSE
"11430","0-10-5-430;  X1, X4, X5, X7, X8, X9, X10",FALSE
"11431","0-10-5-431;  X1, X3, X4, X6, X7, X8, X9, X10",FALSE
"11432","0-10-5-432;  X1, X2, X3, X4, X6, X7, X9",FALSE
"11433","0-10-5-433;  X2, X4, X5, X6, X8, X9, X10",FALSE
"11434","0-10-5-434;  X1, X2, X5, X6, X7, X8, X9, X10",FALSE
"11435","0-10-5-435;  X1, X2, X3, X5, X6, X8, X9, X10",FALSE
"11436","0-10-5-436;  X4, X5, X8, X9, X10",FALSE
"11437","0-10-5-437;  X1, X3, X4, X5, X6, X8, X9, X10",FALSE
"11438","0-10-5-438;  X2, X3, X5, X8, X9, X10",FALSE
"11439","0-10-5-439;  X1, X4, X5, X6, X7, X9, X10",FALSE
"11440","0-10-5-440;  X1, X4, X5, X6, X7, X9, X10",FALSE
"11441","0-10-5-441;  X1, X2, X3, X5, X6, X7, X8",FALSE
"11442","0-10-5-442;  X1, X3, X4, X5, X6, X7, X9, X10",FALSE
"11443","0-10-5-443;  X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11444","0-10-5-444;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11445","0-10-5-445;  X1, X2, X3, X4, X6, X8, X9, X10",FALSE
"11446","0-10-5-446;  X1, X2, X3, X5, X6, X8, X9, X10",FALSE
"11447","0-10-5-447;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11448","0-10-5-448;  X1, X2, X4, X6, X8, X9",FALSE
"11449","0-10-5-449;  X1, X2, X3, X4, X5, X6, X9, X10",FALSE
"11450","0-10-5-450;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11451","0-10-5-451;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11452","0-10-5-452;  X2, X3, X5, X8, X9",FALSE
"11453","0-10-5-453;  X1, X2, X3, X4, X5, X9, X10",FALSE
"11454","0-10-5-454;  X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11455","0-10-5-455;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11456","0-10-5-456;  X1, X3, X4, X5, X8",FALSE
"11457","0-10-5-457;  X1, X2, X4, X6, X8, X9, X10",FALSE
"11458","0-10-5-458;  X1, X3, X4, X5, X6, X7, X9",FALSE
"11459","0-10-5-459;  X1, X2, X4, X5, X6, X7, X8, X9",FALSE
"11460","0-10-5-460;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11461","0-10-5-461;  X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11462","0-10-5-462;  X2, X3, X4, X6, X7, X8, X9, X10",FALSE
"11463","0-10-5-463;  X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11464","0-10-5-464;  X2, X3, X4, X7, X8, X9, X10",FALSE
"11465","0-10-5-465;  X1, X2, X4, X5, X6, X7, X8, X10",FALSE
"11466","0-10-5-466;  X1, X2, X3, X4, X6, X8, X9, X10",FALSE
"11467","0-10-5-467;  X1, X3, X4, X5, X6, X8, X9, X10",FALSE
"11468","0-10-5-468;  X1, X3, X4, X5, X6, X7, X8, X10",FALSE
"11469","0-10-5-469;  X1, X2, X3, X4, X5, X6, X7, X9",FALSE
"11470","0-10-5-470;  X1, X2, X4, X6, X7, X9, X10",FALSE
"11471","0-10-5-471;  X1, X2, X3, X4, X5, X8, X9, X10",FALSE
"11472","0-10-5-472;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11473","0-10-5-473;  X1, X2, X3, X5, X6, X7, X8",FALSE
"11474","0-10-5-474;  X2, X4, X5, X7, X8, X9, X10",FALSE
"11475","0-10-5-475;  X1, X2, X6, X7, X8, X10",FALSE
"11476","0-10-5-476;  X1, X3, X4, X6, X7, X8, X9, X10",FALSE
"11477","0-10-5-477;  X2, X3, X4, X5, X6, X7, X10",FALSE
"11478","0-10-5-478;  X1, X2, X3, X7, X8, X9, X10",FALSE
"11479","0-10-5-479;  X1, X3, X4, X5, X6, X7, X8, X9",FALSE
"11480","0-10-5-480;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11481","0-10-5-481;  X1, X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11482","0-10-5-482;  X1, X2, X3, X5, X7, X8",FALSE
"11483","0-10-5-483;  X3, X4, X5, X6, X7, X8, X10",FALSE
"11484","0-10-5-484;  X1, X2, X3, X4, X5, X10",FALSE
"11485","0-10-5-485;  X1, X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11486","0-10-5-486;  X3, X4, X5, X7, X8, X9, X10",FALSE
"11487","0-10-5-487;  X1, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11488","0-10-5-488;  X1, X2, X5, X6, X7, X8, X9, X10",FALSE
"11489","0-10-5-489;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11490","0-10-5-490;  X1, X2, X4, X5, X6, X7, X9, X10",FALSE
"11491","0-10-5-491;  X2, X4, X5, X7, X8, X9",FALSE
"11492","0-10-5-492;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11493","0-10-5-493;  X2, X3, X4, X5, X6, X7, X8",FALSE
"11494","0-10-5-494;  X1, X2, X3, X5, X6, X7, X9",FALSE
"11495","0-10-5-495;  X1, X2, X3, X6, X8, X9, X10",FALSE
"11496","0-10-5-496;  X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11497","0-10-5-497;  X1, X2, X4, X6, X7, X8, X9, X10",FALSE
"11498","0-10-5-498;  X1, X2, X3, X4, X5, X6, X7, X10",FALSE
"11499","0-10-5-499;  X1, X2, X3, X7, X8, X9, X10",FALSE
"11500","0-10-5-500;  X1, X2, X4, X5, X6, X7, X10",FALSE
"11501","0-10-9-1;  X1, X3, X5, X7, X9, X10",FALSE
"11502","0-10-9-2;  X1, X2, X3, X5, X7, X8, X9, X10",FALSE
"11503","0-10-9-3;  X1, X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11504","0-10-9-4;  X1, X2, X4, X5, X7, X8, X10",FALSE
"11505","0-10-9-5;  X1, X3, X4, X5, X6, X7, X8, X9",FALSE
"11506","0-10-9-6;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11507","0-10-9-7;  X1, X2, X3, X4, X5, X7, X8, X10",FALSE
"11508","0-10-9-8;  X1, X2, X3, X4, X7, X8, X9",FALSE
"11509","0-10-9-9;  X1, X2, X4, X5, X6, X7, X8, X9",FALSE
"11510","0-10-9-10;  X1, X3, X4, X6, X8, X9, X10",FALSE
"11511","0-10-9-11;  X1, X2, X3, X4, X5, X7, X8, X9",FALSE
"11512","0-10-9-12;  X1, X2, X3, X4, X8, X9, X10",FALSE
"11513","0-10-9-13;  X1, X3, X5, X9, X10",FALSE
"11514","0-10-9-14;  X1, X2, X3, X4, X6, X7, X8, X9",FALSE
"11515","0-10-9-15;  X2, X3, X4, X5, X6, X8",FALSE
"11516","0-10-9-16;  X1, X2, X4, X5, X6, X8, X10",FALSE
"11517","0-10-9-17;  X2, X3, X4, X5, X6, X8, X9, X10",FALSE
"11518","0-10-9-18;  X1, X2, X3, X4, X5, X7, X8, X10",FALSE
"11519","0-10-9-19;  X1, X3, X4, X5, X6, X9, X10",FALSE
"11520","0-10-9-20;  X1, X3, X5, X6, X8, X9, X10",FALSE
"11521","0-10-9-21;  X1, X2, X3, X4, X6, X8, X9",FALSE
"11522","0-10-9-22;  X1, X5, X6, X8, X9",FALSE
"11523","0-10-9-23;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11524","0-10-9-24;  X1, X2, X3, X6, X7, X8, X9, X10",FALSE
"11525","0-10-9-25;  X1, X2, X3, X4, X5, X7, X9, X10",FALSE
"11526","0-10-9-26;  X1, X2, X7, X8, X9, X10",FALSE
"11527","0-10-9-27;  X3, X4, X7, X8, X9, X10",FALSE
"11528","0-10-9-28;  X1, X2, X5, X6, X7, X8, X10",FALSE
"11529","0-10-9-29;  X3, X4, X5, X6, X7, X8, X9",FALSE
"11530","0-10-9-30;  X1, X2, X3, X4, X5, X6, X9, X10",FALSE
"11531","0-10-9-31;  X1, X4, X5, X6, X8, X9, X10",FALSE
"11532","0-10-9-32;  X1, X2, X3, X4, X5, X8, X9, X10",FALSE
"11533","0-10-9-33;  X1, X2, X3, X4, X5, X8, X9",FALSE
"11534","0-10-9-34;  X1, X4, X5, X6, X7, X8, X10",FALSE
"11535","0-10-9-35;  X1, X3, X4, X7, X9, X10",FALSE
"11536","0-10-9-36;  X3, X4, X5, X6, X9, X10",FALSE
"11537","0-10-9-37;  X1, X2, X3, X4, X5, X7, X8, X9",FALSE
"11538","0-10-9-38;  X1, X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11539","0-10-9-39;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11540","0-10-9-40;  X2, X4, X5, X6, X7, X8, X9, X10",FALSE
"11541","0-10-9-41;  X2, X3, X4, X6, X7, X8",FALSE
"11542","0-10-9-42;  X1, X5, X6, X8, X9, X10",FALSE
"11543","0-10-9-43;  X3, X4, X5, X7, X8, X9, X10",FALSE
"11544","0-10-9-44;  X2, X3, X5, X8, X9, X10",FALSE
"11545","0-10-9-45;  X1, X2, X4, X5, X6, X7, X8",FALSE
"11546","0-10-9-46;  X2, X3, X4, X5, X6, X8, X9",FALSE
"11547","0-10-9-47;  X3, X4, X5, X6, X7, X8",FALSE
"11548","0-10-9-48;  X1, X3, X5, X6, X7, X8, X9",FALSE
"11549","0-10-9-49;  X1, X2, X3, X4, X7, X8, X9",FALSE
"11550","0-10-9-50;  X1, X3, X4, X5, X6, X7, X8, X10",FALSE
"11551","0-10-9-51;  X1, X2, X3, X4, X5, X6, X7, X9, X10",FALSE
"11552","0-10-9-52;  X1, X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11553","0-10-9-53;  X2, X3, X5, X6, X7, X8, X9, X10",FALSE
"11554","0-10-9-54;  X2, X3, X4, X5, X6, X7, X8, X9, X10",FALSE
"11555","0-10-9-55;  X2, X4, X5, X6, X7, X8, X10",FALSE
"11556","0-10-9-56;  X3, X4, X5, X6, X7, X9, X10",FALSE
"11557","0-10-9-57;  X1, X2, X3, X6, X7, X8, X10",FALSE
"11558","0-10-9-58;  X2, X3, X4, X5, X7, X9",FALSE
"11559","0-10-9-59;  X1, X2, X3, X5, X7, X8, X9",FALSE
"11560","0-10-9-60;  X1, X2, X3, X4, X5, X6, X7",FALSE
"11561","0-10-9-61;  X1, X2, X3, X4, X5, X7, X8, X9, X10",FALSE
"11562","0-10-9-62;  X1, X4, X5, X6, X7, X8, X10",FALSE
"11563","0-10-9-63;  X1, X2, X3, X5, X6, X8, X10",FALSE
"11564","0-10-9-64;  X1, X2, X3, X4, X5, X7, X8, X10",FALSE
"11565","0-10-9-65;  X1, X2, X3, X4, X6, X7, X9, X10",FALSE
"11566","0-10-9-66;  X1, X3, X5, X6, X9, X10",FALSE
"11567","0-10-9-67;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10",TRUE
"11568","0-10-9-68;  X1, X2, X4, X6, X7, X8, X9",FALSE
"11569","0-10-9-69;  X1, X2, X3, X4, X5, X6, X9, X10",FALSE
